"Wang, Mingchao",1,2,a,b,6,6,Engineering
"Feng, Zhaojie",2,3,b,c,6,6,Engineering
"Zhai, Chenxi",3,1,c,a,6,6,Engineering
"Zhou, Qingjun",4,4,d,d,6,6,Engineering
"Wei, Tong",5,5,d,d,6,6,Engineering
"Liu, Jiachen",6,6,l,l,6,6,Engineering
"Parastar, Hadi",1,3,a,c,6,6,Biological sciences
"Van Kollenburg, Geert",2,1,b,a,6,6,Biological sciences
"Weesepoel, Yannick",3,2,c,b,6,6,Biological sciences
"Van Den Doel, André",4,4,d,d,6,6,Biological sciences
"Buydens, Lutgarde",5,5,d,d,6,6,Biological sciences
"Jansen, Jeroen",6,6,l,l,6,6,Biological sciences
"Bernales, Maricarmen",1,3,a,b,10,8,Biological sciences
"Monsalve, Liliam",2,1,b,a,10,8,Biological sciences
"Ayala-Raso, Anibal",3,2,b,b,10,8,Biological sciences
"Valdenegro, Monika",4,4,c,c,10,8,Biological sciences
"Defilippi, Bruno",7,5,d,c,10,8,Biological sciences
"González-Agüero, Mauricio",8,6,d,d,10,8,Biological sciences
"Fuentes, Lida",9,8,d,l,10,8,Biological sciences
"Cherian, Sam",10,7,l,d,10,8,Biological sciences
"Casalvieri, Kimberly A.",1,2,a,b,5,5,Computer & Mathematical sciences
"Matheson, Christopher J.",2,3,b,c,5,5,Computer & Mathematical sciences
"Warfield, Becka M.",3,1,c,a,5,5,Computer & Mathematical sciences
"Backos, Donald S.",4,4,d,d,5,5,Computer & Mathematical sciences
"Reigan, Philip",5,5,l,l,5,5,Computer & Mathematical sciences
"Das, Debamitra",1,3,a,c,5,5,Biological sciences
"Peng, Xi",2,2,b,b,5,5,Biological sciences
"Lam, Anh-Thu N.",3,1,c,a,5,5,Biological sciences
"Bader, Joel S.",4,4,d,d,5,5,Biological sciences
"Avramopoulos, Dimitrios",5,5,l,l,5,5,Biological sciences
"Venkatesh, Jaganathan",1,3,a,c,5,5,Biological sciences
"Wasson, Marie-Claire D.",2,1,b,a,5,5,Biological sciences
"Brown, Justin M.",3,2,c,b,5,5,Biological sciences
"Fernando, Wasundara",4,4,d,d,5,5,Biological sciences
"Marcato, Paola",5,5,l,l,5,5,Biological sciences
"Fontanarosa, Donato",1,3,a,c,5,5,Engineering
"De Giorgi, Maria Grazia",2,1,b,a,5,5,Engineering
"Ciccarella, Giuseppe",3,2,c,b,5,5,Engineering
"Pescini, Elisa",4,4,d,d,5,5,Engineering
"Ficarella, Antonio",5,5,l,l,5,5,Engineering
"Safuan, Che Din Mohd",1,2,a,c,6,4,Biological sciences
"Roseli, Nur Hidayah",2,3,b,d,6,4,Biological sciences
"Bachok, Zainudin",3,1,c,a,6,4,Biological sciences
"Akhir, Mohd Fadzil",4,4,d,l,6,4,Biological sciences
"Ahmad, Tanweer",1,3,a,c,7,6,Engineering
"Danish, Mohammed",2,1,b,a,7,6,Engineering
"Kale, Pradeep",3,2,c,b,7,6,Engineering
"Geremew, Belete",4,5,c,d,7,6,Engineering
"Adeloju, Samuel B.",5,6,d,l,7,6,Engineering
"Ayoub, Muhammad",7,4,l,d,7,6,Engineering
"Leite, Letícia N.",1,3,a,c,7,7,Medical sciences
"Gonzaga, Natália A.",2,1,b,a,7,7,Medical sciences
"Simplicio, Janaina A.",3,2,c,b,7,7,Medical sciences
"Carballido, José M.",5,5,d,d,7,7,Medical sciences
"Alves-Filho, José C.",6,6,d,d,7,7,Medical sciences
"Tirapelli, Carlos R.",7,7,l,l,7,7,Medical sciences
"Golding, Jean",1,2,a,b,6,5,Medical sciences
"Gregory, Steven",2,3,b,c,6,5,Medical sciences
"Iles-Caven, Yasmin",3,1,c,a,6,5,Medical sciences
"Emond, Alan",5,4,d,d,6,5,Medical sciences
"Taylor, Caroline M",6,5,l,l,6,5,Medical sciences
"Williams, Paula",1,2,a,b,8,8,Geosciences
"Alessa, Lilian (Naia)",2,3,b,b,8,8,Geosciences
"Kliskey, Andrew (Anaru)",3,1,b,a,8,8,Geosciences
"Rinella, Daniel",4,8,c,l,8,8,Geosciences
"Trammell, Jamie",5,7,c,d,8,8,Geosciences
"Powell, James",6,5,d,c,8,8,Geosciences
"Mccarthy, Molly",7,6,d,d,8,8,Geosciences
"Abatzoglou, John",8,4,l,c,8,8,Geosciences
"Corley, Cynthia A.",1,3,a,c,10,7,Physics & Chemistry
"Kobra, Khadijatul",2,2,b,b,10,7,Physics & Chemistry
"Peloquin, Andrew J.",3,1,b,a,10,7,Physics & Chemistry
"Knoerzer, Timm A.",6,5,c,d,10,7,Physics & Chemistry
"Mcmillen, Colin D.",7,4,d,c,10,7,Physics & Chemistry
"Pennington, William T.",8,6,d,d,10,7,Physics & Chemistry
"Iacono, Scott T.",9,7,d,l,10,7,Physics & Chemistry
"Gabl, Michael",1,3,a,c,7,5,Biological sciences
"Holdfeldt, André",2,1,b,a,7,5,Biological sciences
"Winther, Malene",3,2,c,b,7,5,Biological sciences
"Dahlgren, Claes",6,4,d,d,7,5,Biological sciences
"Forsman, Huamei",7,5,l,l,7,5,Biological sciences
"Van Den Burg, S.W.K.",1,2,a,c,4,4,Engineering
"Aguilar-Manjarrez, José",2,3,c,d,4,4,Engineering
"Jenness, Jeff",3,1,d,a,4,4,Engineering
"Torrie, Melanie",4,4,l,l,4,4,Engineering
"Przedniczek, Magdalena",1,2,a,l,2,2,Social sciences & Humanities
"Bednarek, Hanna",2,1,l,a,2,2,Social sciences & Humanities
"Rittmo, Jonathan",1,2,a,c,4,4,Social sciences & Humanities
"Carlsson, Rickard",2,3,c,d,4,4,Social sciences & Humanities
"Gander, Pierre",3,1,d,a,4,4,Social sciences & Humanities
"Lowe, Robert",4,4,l,l,4,4,Social sciences & Humanities
"Kubiak, Dariusz",1,2,a,l,2,2,Geosciences
"Osyczka, Piotr",2,1,l,a,2,2,Geosciences
"Ramírez, Leonardo R.",1,2,a,l,2,2,Geosciences
"Säumel, Ina",2,1,l,a,2,2,Geosciences
"Yang, Tsung-Lin",1,2,a,l,2,2,Engineering
"Hsiao, Ya-Chuan",2,1,l,a,2,2,Engineering
"Tenchov, Boris",1,2,a,l,2,2,Biological sciences
"Koynova, Rumiana",2,1,l,a,2,2,Biological sciences
"Pinto, Edwin B.",1,2,a,l,2,2,Geosciences
"Slowey, Niall C.",2,1,l,a,2,2,Geosciences
"Harp, Bhakti Petigara",1,3,a,d,4,4,Biological sciences
"Scholl, Peter F.",2,1,c,a,4,4,Biological sciences
"Gray, Patrick J.",3,2,d,c,4,4,Biological sciences
"Delmonte, Pierluigi",4,4,l,l,4,4,Biological sciences
"Blanchard, Arny L.",1,2,a,l,2,2,Geosciences
"Shaw, David G.",2,1,l,a,2,2,Geosciences
"Lioubimtseva, Elena",1,2,a,l,2,2,Geosciences
"Da Cunha, Charlotte",2,1,l,a,2,2,Geosciences
"Mavrotas, George",1,2,a,l,2,2,Social sciences & Humanities
"Makryvelios, Evangelos",2,1,l,a,2,2,Social sciences & Humanities
"Hahn, Gerd J.",1,2,a,l,2,2,Computer & Mathematical sciences
"Brandenburg, Marcus",2,1,l,a,2,2,Computer & Mathematical sciences
"Bilgin, Rumeysa",1,2,a,l,2,2,Social sciences & Humanities
"Dinc, Yusuf",2,1,l,a,2,2,Social sciences & Humanities
"Żukowski, Witold",1,2,a,l,2,2,Geosciences
"Berkowicz, Gabriela",2,1,l,a,2,2,Geosciences
"Shyam Kumar, C.N.",1,3,a,d,4,4,Engineering
"Yadav, Devinder",2,2,c,c,4,4,Engineering
"Bauri, Ranjit",3,1,d,a,4,4,Engineering
"Janaki Ram, G.D.",4,4,l,l,4,4,Engineering
"Agresti, Gianluca",1,2,a,c,4,4,Computer & Mathematical sciences
"Minto, Ludovico",2,3,c,d,4,4,Computer & Mathematical sciences
"Marin, Giulio",3,1,d,a,4,4,Computer & Mathematical sciences
"Zanuttigh, Pietro",4,4,l,l,4,4,Computer & Mathematical sciences
"Frees, Edward W.",1,3,a,d,4,4,Social sciences & Humanities
"Bolancé, Catalina",2,2,c,c,4,4,Social sciences & Humanities
"Guillen, Montserrat",3,1,d,a,4,4,Social sciences & Humanities
"Valdez, Emiliano A.",4,4,l,l,4,4,Social sciences & Humanities
"Hidaka, Mitsuko",1,2,a,b,5,5,Computer & Mathematical sciences
"Matsuoka, Daisuke",2,3,b,c,5,5,Computer & Mathematical sciences
"Sugiyama, Daisuke",3,1,c,a,5,5,Computer & Mathematical sciences
"Murakami, Koshiro', ""Kako, Shin'ichiro",4,4,d,d,5,5,Computer & Mathematical sciences
"Pasha, Shaik Naseer",1,4,a,b,24,24,Biological sciences
"Shafi, K. Mohamed",2,1,b,a,24,24,Biological sciences
"Joshi, Adwait G.",3,2,b,b,24,24,Biological sciences
"Meenakshi, Iyer",4,3,b,b,24,24,Biological sciences
"Harini, K.",5,5,b,b,24,24,Biological sciences
"Mahita, Jarjapu",6,6,b,b,24,24,Biological sciences
"Sajeevan, Radha Sivarajan",7,7,b,b,24,24,Biological sciences
"Karpe, Snehal D.",8,8,b,b,24,24,Biological sciences
"Nitish, Sathyanarayanan",9,9,c,c,24,24,Biological sciences
"Gandhimathi, A.",10,10,c,c,24,24,Biological sciences
"Mathew, Oommen K.",11,11,c,c,24,24,Biological sciences
"Prasanna, Subramanian Hari",12,12,c,c,24,24,Biological sciences
"Malini, Manoharan",13,13,c,c,24,24,Biological sciences
"Mutt, Eshita",14,14,c,c,24,24,Biological sciences
"Naika, Mahantesha",15,15,c,c,24,24,Biological sciences
"Ravooru, Nithin",16,16,d,d,24,24,Biological sciences
"Rao, Rajas M.",17,17,d,d,24,24,Biological sciences
"Shingate, Prashant N.",18,18,d,d,24,24,Biological sciences
"Sukhwal, Anshul",19,19,d,d,24,24,Biological sciences
"Sunitha, Margaret S.",20,20,d,d,24,24,Biological sciences
"Upadhyay, Atul K.",21,21,d,d,24,24,Biological sciences
"Vinekar, Rithvik S.",22,22,d,d,24,24,Biological sciences
"Sowdhamini, Ramanathan",23,23,d,d,24,24,Biological sciences
"Ghosh, Pritha",24,24,l,l,24,24,Biological sciences
"Peng, I-Chia",1,3,a,b,12,13,Engineering
"Yeh, Chin-Chen",2,1,b,a,12,13,Engineering
"Lu, Yi-Tung",3,4,b,b,12,13,Engineering
"Muduli, Saradaprasan",4,2,b,b,12,13,Engineering
"Ling, Qing-Dong",5,5,c,c,12,13,Engineering
"Alarfaj, Abdullah A.",6,6,c,c,12,13,Engineering
"Munusamy, Murugan A.",7,7,c,c,12,13,Engineering
"Kumar, S. Suresh",8,8,d,c,12,13,Engineering
"Lee, Hsin-Chung",9,10,d,d,12,13,Engineering
"Chang, Yung",10,11,d,d,12,13,Engineering
"Higuchi, Akon",11,12,d,d,12,13,Engineering
"Murugan, Kadarkarai",12,13,l,l,12,13,Engineering
"Palmieri, Gianna",1,2,a,b,10,10,Physics & Chemistry
"Balestrieri, Marco",2,3,b,b,10,10,Physics & Chemistry
"Proroga, Yolande T.R.",3,4,b,c,10,10,Physics & Chemistry
"Falcigno, Lucia",4,1,c,a,10,10,Physics & Chemistry
"Facchiano, Angelo",5,5,c,c,10,10,Physics & Chemistry
"Riccio, Alessia",6,6,c,c,10,10,Physics & Chemistry
"Capuano, Federico",7,7,d,d,10,10,Physics & Chemistry
"Marrone, Raffaele",8,8,d,d,10,10,Physics & Chemistry
"Anastasio, Aniello",9,9,d,d,10,10,Physics & Chemistry
"Sun, Xiaoxia",1,2,a,b,8,8,Geosciences
"Li, Qingjie",2,3,b,b,8,8,Geosciences
"Shi, Yongqiang",3,4,b,c,8,8,Geosciences
"Zhao, Yongfang",4,1,c,a,8,8,Geosciences
"Zheng, Shan",5,5,c,c,8,8,Geosciences
"Liang, Junhua",6,6,d,d,8,8,Geosciences
"Liu, Tao",7,7,d,d,8,8,Geosciences
"Tian, Ziyang",8,8,l,l,8,8,Geosciences
"Navarra, Giovanna",1,2,a,b,8,8,Engineering
"Peres, Chiara",2,3,b,b,8,8,Engineering
"Contardi, Marco",3,4,b,c,8,8,Engineering
"Picone, Pasquale",4,1,c,a,8,8,Engineering
"San Biagio, Pier Luigi",5,5,c,c,8,8,Engineering
"Di Carlo, Marta",6,6,d,d,8,8,Engineering
"Giacomazza, Daniela",7,7,d,d,8,8,Engineering
"Militello, Valeria",8,8,l,l,8,8,Engineering
"Sekimoto, Teruo",1,3,a,b,19,20,Medical sciences
"Akutsu, Yasushi",2,1,b,a,19,20,Medical sciences
"Hamazaki, Yuji",3,2,b,b,19,20,Medical sciences
"Sakai, Koshiro",4,20,b,l,19,20,Medical sciences
"Kosaki, Ryota",5,9,b,c,19,20,Medical sciences
"Yokota, Hiroyuki",6,10,b,c,19,20,Medical sciences
"Tsujita, Hiroaki",7,11,c,c,19,20,Medical sciences
"Tsukamoto, Shigeto",8,12,c,c,19,20,Medical sciences
"Sakurai, Masayuki",9,13,c,c,19,20,Medical sciences
"Kodama, Yusuke",10,5,c,b,19,20,Medical sciences
"Li, Hui-Ling",11,6,c,b,19,20,Medical sciences
"Sambe, Takehiko",12,14,c,d,19,20,Medical sciences
"Oguchi, Katsuji",13,15,d,d,19,20,Medical sciences
"Uchida, Naoki",14,16,d,d,19,20,Medical sciences
"Kobayashi, Shinichi",15,17,d,d,19,20,Medical sciences
"Aoki, Atsushi",16,18,d,d,19,20,Medical sciences
"Gokan, Takehiko",17,8,d,c,19,20,Medical sciences
"Kobayashi, Youichi",18,19,d,d,19,20,Medical sciences
"Kaneko, Kyoichi",19,4,l,b,19,20,Medical sciences
"Forero-Doria, Oscar",1,2,a,b,10,5,Physics & Chemistry
"Polo, Efrain",2,3,b,c,10,5,Physics & Chemistry
"Marican, Adolfo",3,1,b,a,10,5,Physics & Chemistry
"Durán-Lara, Esteban F.",9,5,d,l,10,5,Physics & Chemistry
"Gallego, Jaime",10,4,l,d,10,5,Physics & Chemistry
"Cecílio, Nerry Tatiana",1,2,a,b,13,5,Biological sciences
"Carvalho, Fernanda Caroline",2,3,b,c,13,5,Biological sciences
"Liu, Yan",3,1,b,a,13,5,Biological sciences
"Feizi, Ten",9,5,d,l,13,5,Biological sciences
"Roque-Barreira, Maria Cristina",12,4,d,d,13,5,Biological sciences
"Whitehead, Halana V.",1,3,a,l,7,3,Medical sciences
"Mcpherson, Christopher C.",2,2,b,d,7,3,Medical sciences
"Vesoulis, Zachary A.",3,1,c,a,7,3,Medical sciences
"Duan, Pei-Gao",1,3,a,l,7,3,Engineering
"Yang, Shi-Kun",2,1,b,a,7,3,Engineering
"Xu, Yu-Ping",3,2,c,d,7,3,Engineering
"Carter, Adrian J.",1,3,a,l,6,3,Biological sciences
"Kraemer, Oliver",2,2,b,d,6,3,Biological sciences
"Zwick, Matthias",3,1,c,a,6,3,Biological sciences
"Galakhina, Natalia",1,3,a,c,3,6,Geosciences
"Zobkov, Mikhail",2,1,d,a,3,6,Geosciences
"Zobkova, Maria",3,2,l,b,3,6,Geosciences
"Abe, Takahiro",1,2,a,b,7,7,Biological sciences
"Sato, Tsuyoshi",2,3,b,c,7,7,Biological sciences
"Kokabu, Shoichiro",3,4,c,c,7,7,Biological sciences
"Hori, Naoko",4,1,c,a,7,7,Biological sciences
"Shimamura, Yumiko",5,5,d,d,7,7,Biological sciences
"Sato, Tomoya",6,3,d,c,7,7,Biological sciences
"Yoda, Tetsuya",7,7,l,l,7,7,Biological sciences
"Zhang, Qi",1,3,a,l,5,3,Medical sciences
"Chen, Chun",2,1,b,a,5,3,Medical sciences
"Xue, Hong",3,2,c,d,5,3,Medical sciences
"Zhao, Zhi-Peng",1,4,a,d,8,6,Physics & Chemistry
"Zheng, Kai",2,2,b,b,8,6,Physics & Chemistry
"Li, Hao-Ran",3,3,b,c,8,6,Physics & Chemistry
"Zeng, Cheng-Hui",4,1,c,a,8,6,Physics & Chemistry
"Zhong, Shengliang",5,5,c,d,8,6,Physics & Chemistry
"Melo, Bruno F.",1,2,a,b,6,6,Biological sciences
"Sidlauskas, Brian L.",2,3,b,c,6,6,Biological sciences
"Hoekzema, Kendra",3,4,c,d,6,6,Biological sciences
"Frable, Benjamin W.",4,1,d,a,6,6,Biological sciences
"Vari, Richard P.",5,5,d,d,6,6,Biological sciences
"Oliveira, Claudio",6,6,l,l,6,6,Biological sciences
"Barros Santos, Millena Cristina",1,2,a,b,6,6,Biological sciences
"Ribeiro Da Silva Lima, Luciana",2,3,b,c,6,6,Biological sciences
"Ramos Nascimento, Fabiana",3,4,c,d,6,6,Biological sciences
"Pimenta Do Nascimento, Talita",4,1,d,a,6,6,Biological sciences
"Cameron, Luiz Claudio",5,5,d,d,6,6,Biological sciences
"Simões Larraz Ferreira, Mariana",6,6,l,l,6,6,Biological sciences
"Wang, Lei",1,4,a,d,6,6,Medical sciences
"Yeerjiang, Yeerzhati",2,2,b,b,6,6,Medical sciences
"Gao, Hai Feng",3,3,c,c,6,6,Medical sciences
"Pei, Jian Feng",4,1,d,a,6,6,Medical sciences
"Zhang, Ruo Xin",5,5,d,d,6,6,Medical sciences
"Xu, Wang Hong",6,6,l,l,6,6,Medical sciences
"Cauda, Franco",1,2,a,b,9,7,Medical sciences
"Nani, Andrea",2,3,b,c,9,7,Medical sciences
"Manuello, Jordi",3,4,b,c,9,7,Medical sciences
"Liloia, Donato",4,1,c,a,9,7,Medical sciences
"Duca, Sergio",7,5,d,d,9,7,Medical sciences
"Fox, Peter T.",8,6,d,d,9,7,Medical sciences
"Costa, Tommaso",9,7,l,l,9,7,Medical sciences
"Molina-Miras, A.",1,2,a,b,7,8,Social sciences & Humanities
"López-Rosales, L.",2,3,b,b,7,8,Social sciences & Humanities
"Sánchez-Mirón, A.",3,4,c,c,7,8,Social sciences & Humanities
"Cerón-García, M.C.",4,5,c,c,7,8,Social sciences & Humanities
"Seoane-Parra, S.",5,1,d,a,7,8,Social sciences & Humanities
"García-Camacho, F.",6,6,d,d,7,8,Social sciences & Humanities
"Molina-Grima, E.",7,8,l,l,7,8,Social sciences & Humanities
"Jeoung, Myoungkun",1,2,a,b,7,7,Biological sciences
"Jang, Eun Ryoung",2,3,b,c,7,7,Biological sciences
"Liu, Jinpeng",3,4,c,c,7,7,Biological sciences
"Wang, Chi",4,5,c,d,7,7,Biological sciences
"Rouchka, Eric C.",5,1,d,a,7,7,Biological sciences
"Li, Xiaohong",6,6,d,d,7,7,Biological sciences
"Galperin, Emilia",7,7,l,l,7,7,Biological sciences
"Fang, Shengzuo",1,3,a,c,5,5,Biological sciences
"Liu, Yang",2,2,b,b,5,5,Biological sciences
"Yue, Jia",3,4,c,d,5,5,Biological sciences
"Tian, Ye",4,1,d,a,5,5,Biological sciences
"Xu, Xizeng",5,5,l,l,5,5,Biological sciences
"Taylor, Mark Patrick",1,5,a,l,9,5,Geosciences
"Isley, Cynthia F.",2,1,b,a,9,5,Geosciences
"Fry, Kara L.",3,3,b,c,9,5,Geosciences
"Liu, Xiaochi",4,2,c,b,9,5,Geosciences
"Gillings, Max M.",5,4,c,d,9,5,Geosciences
"Hernández-García, Ericel",1,3,a,b,9,9,Biological sciences
"Muñoz, Maria De Lourdes",2,2,b,b,9,9,Biological sciences
"David, Randy E.",3,5,b,c,9,9,Biological sciences
"Pérez-Ramírez, Gerardo",4,4,c,c,9,9,Biological sciences
"Navarrete-Espinosa, Joel",5,6,c,d,9,9,Biological sciences
"Díaz-Badillo, Álvaro",6,7,d,d,9,9,Biological sciences
"Domínguez-De-La-Cruz, Eduardo",7,1,d,a,9,9,Biological sciences
"Moreno-Galeana, Miguel",8,8,d,d,9,9,Biological sciences
"Brito-Carreón, Cesar Armando",9,9,l,l,9,9,Biological sciences
"Ashcroft, James",1,3,a,c,6,6,Biological sciences
"Patel, Ronak",2,1,b,a,6,6,Biological sciences
"Woods, Adam J.",3,4,c,d,6,6,Biological sciences
"Darzi, Ara",4,5,d,d,6,6,Biological sciences
"Singh, Harsimrat",5,2,d,b,6,6,Biological sciences
"Leff, Daniel R.",6,6,l,l,6,6,Biological sciences
"Myrehaug, Sten",2,2,b,b,22,22,Medical sciences
"Mehrabian, Hatef",3,3,b,b,22,22,Medical sciences
"Chan, Aimee K.M.",4,4,b,b,22,22,Medical sciences
"Wintermark, Max",5,5,b,b,22,22,Medical sciences
"Heyn, Chris",6,6,b,b,22,22,Medical sciences
"Conklin, John",7,7,b,b,22,22,Medical sciences
"Ellingson, Benjamin M.",8,8,c,c,22,22,Medical sciences
"Lau, Angus Z",9,9,c,c,22,22,Medical sciences
"Tseng, Chia-Lin",10,10,c,c,22,22,Medical sciences
"Soliman, Hany",11,11,c,c,22,22,Medical sciences
"Detsky, Jay",12,12,c,c,22,22,Medical sciences
"Daghighi, Shadi",13,13,c,c,22,22,Medical sciences
"Keith, Julia",14,14,c,c,22,22,Medical sciences
"Munoz, David G.",15,15,d,d,22,22,Medical sciences
"Das, Sunit",16,16,d,d,22,22,Medical sciences
"Atenafu, Eshetu G.",17,17,d,d,22,22,Medical sciences
"Lipsman, Nir",18,18,d,d,22,22,Medical sciences
"Perry, James",19,19,d,d,22,22,Medical sciences
"Stanisz, Greg",20,20,d,d,22,22,Medical sciences
"Sahgal, Arjun",21,21,d,d,22,22,Medical sciences
"Rahimi, Saba",22,22,l,l,22,22,Medical sciences
"Miller, Karol",1,10,a,d,11,11,Engineering
"Mufty, Hozan",2,2,b,b,11,11,Engineering
"Catlin, Alastair",3,3,b,b,11,11,Engineering
"Rogers, Christopher",4,4,b,b,11,11,Engineering
"Saunders, Bradley",5,5,c,c,11,11,Engineering
"Sciarrone, Ross",6,6,c,c,11,11,Engineering
"Fourneau, Inge",7,7,c,c,11,11,Engineering
"Meuris, Bart",8,8,d,d,11,11,Engineering
"Joldes, Grand R.",9,9,d,d,11,11,Engineering
"Wittek, Adam",10,1,d,a,11,11,Engineering
"Tavner, Angus",11,11,l,l,11,11,Engineering
"Simioniuc, Anca",1,2,a,b,12,12,Medical sciences
"Carluccio, Erberto",2,3,b,b,12,12,Medical sciences
"Ghio, Stefano",3,4,b,b,12,12,Medical sciences
"Rossi, Andrea",4,5,b,c,12,12,Medical sciences
"Biagioli, Paolo",5,6,c,c,12,12,Medical sciences
"Reboldi, Gianpaolo",6,7,c,c,12,12,Medical sciences
"Galeotti, Gian Giacomo",7,8,c,d,12,12,Medical sciences
"Lu, Fei",8,12,d,l,12,12,Medical sciences
"Whalley, Gillian",9,10,d,d,12,12,Medical sciences
"Temporelli, Pier Luigi",10,11,d,d,12,12,Medical sciences
"Dini, Frank Lloyd",11,1,d,a,12,12,Medical sciences
"Zara, Cornelia",12,9,l,d,12,12,Medical sciences
"Farhat, Nawal",2,2,b,b,10,10,Medical sciences
"Karyakina, Nataliya A.",3,3,b,b,10,10,Medical sciences
"Shilnikova, Nataliya",4,4,c,c,10,10,Medical sciences
"Ramoju, Siva",5,5,c,c,10,10,Medical sciences
"Gravel, Christopher A.",6,6,c,c,10,10,Medical sciences
"Krishnan, Kannan",7,7,d,d,10,10,Medical sciences
"Mattison, Donald",8,8,d,d,10,10,Medical sciences
"Krewski, Daniel",9,9,d,d,10,10,Medical sciences
"Wen, Shi-Wu",10,10,l,l,10,10,Medical sciences
"Schmatz, Melissa",1,2,a,b,9,9,Medical sciences
"Srinivasan, Lakshmi",2,3,b,b,9,9,Medical sciences
"Grundmeier, Robert W.",3,9,b,l,9,9,Medical sciences
"Elci, Okan U.",4,4,c,c,9,9,Medical sciences
"Weiss, Scott L.",5,5,c,c,9,9,Medical sciences
"Masino, Aaron J.",6,6,d,d,9,9,Medical sciences
"Tremoglie, Marissa",7,7,d,d,9,9,Medical sciences
"Ostapenko, Svetlana",8,1,d,a,9,9,Medical sciences
"Harris, Mary Catherine",9,8,l,d,9,9,Medical sciences
"Liu, Zhi-Qin",1,2,a,b,9,9,Medical sciences
"Liu, Ting",2,3,b,b,9,9,Medical sciences
"Chen, Chuan",3,4,b,c,9,9,Medical sciences
"Li, Ming-Yan",4,5,c,c,9,9,Medical sciences
"Wang, Zi-Yu",5,6,c,d,9,9,Medical sciences
"Chen, Ruo-Song",6,7,d,d,9,9,Medical sciences
"Wei, Gui-Xiang",7,8,d,d,9,9,Medical sciences
"Wang, Xiao-Yi",8,9,d,l,9,9,Medical sciences
"Luo, Du-Qiang",9,1,l,a,9,9,Medical sciences
"Kong, Weijia",1,2,a,b,8,9,Biological sciences
"Wong, Bertrand Jern Han",2,3,b,b,8,9,Biological sciences
"Gao, Huanhuan",3,4,b,c,8,9,Biological sciences
"Guo, Tiannan",4,5,c,c,8,9,Biological sciences
"Liu, Xianming",5,6,c,d,8,9,Biological sciences
"Du, Xiaoxian",6,7,d,d,8,9,Biological sciences
"Wong, Limsoon",7,8,d,d,8,9,Biological sciences
"Goh, Wilson Wen Bin",8,9,l,l,8,9,Biological sciences
"Graziotti, F.",1,4,a,l,5,4,Engineering
"Tomassetti, U.",2,1,b,a,5,4,Engineering
"Sharma, S.",3,3,c,d,5,4,Engineering
"Grottoli, L.",4,2,d,c,5,4,Engineering
"Lule, S.",1,5,a,d,10,7,Medical sciences
"Colpak, A.I.",2,1,b,a,10,7,Medical sciences
"Balci-Peynircioglu, B.",3,2,b,b,10,7,Medical sciences
"Gursoy-Ozdemir, Y.",4,4,c,c,10,7,Medical sciences
"Kalyoncu, U.",6,6,c,d,10,7,Medical sciences
"Can, A.",7,3,d,c,10,7,Medical sciences
"Dalkara, T.",9,7,d,l,10,7,Medical sciences
"Patel, Nikesh",1,8,a,l,8,8,Biological sciences
"Abulwerdi, Fardokht",2,1,b,a,8,8,Biological sciences
"Fatehi, Farzad",3,2,b,b,8,8,Biological sciences
"Manfield, Iain W.",4,3,c,b,8,8,Biological sciences
"Le Grice, Stuart",5,4,c,c,8,8,Biological sciences
"Schneekloth Jr., John S.",6,5,d,c,8,8,Biological sciences
"Twarock, Reidun",7,6,d,d,8,8,Biological sciences
"Stockley, Peter G.",8,7,l,d,8,8,Biological sciences
"Zhang, Jiaqiang",1,8,a,l,7,8,Medical sciences
"Sun, Mingyang",2,1,b,a,7,8,Medical sciences
"Li, Ningtao",3,2,c,b,7,8,Medical sciences
"Suo, Xiaoyan",4,3,c,b,7,8,Medical sciences
"Xia, Zhongyuan",5,4,d,c,7,8,Medical sciences
"Zuo, Mingzhang",6,5,d,c,7,8,Medical sciences
"Liu, Renyu",7,7,l,d,7,8,Medical sciences
"Chubarenko, I.",1,8,a,l,7,8,Geosciences
"Esiukova, E.",2,1,b,a,7,8,Geosciences
"Khatmullina, L.",3,2,c,b,7,8,Geosciences
"Lobchuk, O.",4,3,c,b,7,8,Geosciences
"Grave, A.",5,4,d,c,7,8,Geosciences
"Kileso, A.",6,5,d,c,7,8,Geosciences
"Haseler, M.",7,6,l,d,7,8,Geosciences
"Andjelković, Uroš",2,2,b,b,8,8,Physics & Chemistry
"Gašo-Sokač, Dajana",3,3,b,b,8,8,Physics & Chemistry
"Pavlović, Hrvoje",4,4,c,c,8,8,Physics & Chemistry
"Shevchuk, Olga",5,5,c,c,8,8,Physics & Chemistry
"Martinović, Tamara",6,6,d,d,8,8,Physics & Chemistry
"Clifton, James",7,7,d,d,8,8,Physics & Chemistry
"Josić, Djuro",8,8,l,l,8,8,Physics & Chemistry
"Salomé, Christophe",1,2,a,b,8,8,Physics & Chemistry
"Hilbold, Benoit",3,3,b,b,8,8,Physics & Chemistry
"Berner, Etienne",4,4,c,c,8,8,Physics & Chemistry
"Heurtault, Béatrice",5,5,c,c,8,8,Physics & Chemistry
"Fournel, Sylvie",6,6,d,d,8,8,Physics & Chemistry
"Frisch, Benoit",7,7,d,d,8,8,Physics & Chemistry
"Bourel-Bonnet, Line",8,8,l,l,8,8,Physics & Chemistry
"Luz, Ana Beatriz Gobbo",1,2,a,b,8,9,Medical sciences
