10.1016/j.dib.2022.107822,"Valldeoriola Cardó, Anna",4,Biological sciences
10.1016/j.dib.2020.106403,"Squadrito, Gaetano",1,Biological sciences
10.1016/j.dib.2020.106403,"Cristiani, Pierangela', ""D'Ippolito, Giuliana"", 'Tucci, Matteo",2,Biological sciences
10.1016/j.dib.2016.05.020,"Nikulin, Alexey D.",5,Biological sciences
10.1016/j.dib.2018.03.100,"Guillong, Marcel",2,Geosciences
10.1016/j.dib.2018.03.100,"Bachmann, Olivier",5,Geosciences
10.1016/j.dib.2021.107619,"Shevelev, Oleg B.",2,Biological sciences
10.1016/j.dib.2021.107619,"Kisaretova, Polina E.",3,Biological sciences
10.1016/j.dib.2018.01.094,"Li, Hao-Ran",2,Physics & Chemistry
10.1016/j.dib.2017.03.033,"Wang, Yuping",3,Biological sciences
10.1016/j.dib.2017.03.033,"Wang, Yue",5,Biological sciences
10.1016/j.dib.2017.03.033,"Lv, Li",6,Biological sciences
10.1016/j.dib.2021.107607,"Afifudeen, C. L. Wan",1,Biological sciences
10.1016/j.dib.2021.107607,"Loh, Saw Hong",2,Biological sciences
10.1016/j.dib.2021.107607,"Wahid, Mohd Effendy Abd",6,Biological sciences
10.1016/j.dib.2021.107420,"Pendse, Salil N.",3,Biological sciences
10.1016/j.dib.2021.107420,"Streicker, Michael",5,Biological sciences
10.1016/j.dib.2021.107600,"Huemmrich, Karl",3,Biological sciences
10.1016/j.dib.2021.107600,"Ward, Lauren",4,Biological sciences
10.1016/j.dib.2021.107600,"Julitta, Tommaso",5,Biological sciences
10.1016/j.dib.2021.107600,"Daughtry, Craig",8,Biological sciences
10.1016/j.dib.2021.107600,"Alfieri, Joseph",9,Biological sciences
10.1016/j.dib.2021.107600,"Kustas, William",10,Biological sciences
10.1016/j.dib.2021.107600,"Russ, Andrew",11,Biological sciences
10.1016/j.dib.2018.12.033,"Gramec Skledar, Darja",1,Medical sciences
10.1016/j.dib.2018.12.033,"Peterlin Mašič, Lucija",7,Medical sciences
10.1016/j.dib.2019.104313,"Allahham, Mhd Saria', ""Al-Sa'D, Mohammad F."", 'Al-Ali, Abdulla",1,Engineering
10.1016/j.dib.2022.108198,"Ho, Huong Xuan",2,Social sciences & Humanities
10.1016/j.dib.2020.105335,"Zarzar Gandler, Gabriela",3,Computer & Mathematical sciences
10.1016/j.dib.2020.105335,"Exner, Johannes",4,Computer & Mathematical sciences
10.1016/j.dib.2020.105335,"Kragic, Danica",6,Computer & Mathematical sciences
10.1016/j.dib.2020.105544,"Utsumi, Shinto",2,Biological sciences
10.1016/j.dib.2020.105544,"Tanaka, Makoto",4,Biological sciences
10.1016/j.dib.2020.105544,"Sugano, Eriko",6,Biological sciences
10.1016/j.dib.2022.108255,"Gómez, José Manuel",2,Medical sciences
10.1016/j.dib.2022.108255,"Boado, Lorena Analia",3,Medical sciences
10.1016/j.dib.2022.108255,"Vojnov, Adrián Alberto",4,Medical sciences
10.1016/j.dib.2022.108255,"Jensen, Oscar",7,Medical sciences
10.1016/j.dib.2022.108255,"Gertiser, Maria Laura",8,Medical sciences
10.1016/j.dib.2021.106770,"Berger, Mai",4,Medical sciences
10.1016/j.dib.2021.106770,"Campbell, Mackenzie",6,Medical sciences
10.1016/j.dib.2021.106770,"Lee, Yi Jui",11,Medical sciences
10.1016/j.dib.2021.106770,"Carson, Natasha",13,Medical sciences
10.1016/j.dib.2021.106770,"Jeyaratnam, Jecika",14,Medical sciences
10.1016/j.dib.2021.107447,"Ng'Andwe, Phillimon"", 'Chungu, Donald",1,Biological sciences
10.1016/j.dib.2019.104067,"Ch'Ng, Eugene"", 'Cai, Shengdan",1,Social sciences & Humanities
10.1016/j.dib.2018.11.048,"Alfiero, Simona",1,Social sciences & Humanities
10.1016/j.dib.2018.11.048,"Esposito, Alfredo",2,Social sciences & Humanities
10.1016/j.dib.2020.105224,"Reynolds, Jess E.",1,Medical sciences
10.1016/j.dib.2020.105224,"Long, Xiangyu",2,Medical sciences
10.1016/j.dib.2020.105224,"Bagshawe, Mercedes",4,Medical sciences
10.1016/j.dib.2020.106289,"Fakra, Damien Ali Hamada",1,Engineering
10.1016/j.dib.2020.106289,"José, Blazquez Recio Alfonso",2,Engineering
10.1016/j.dib.2020.106289,"Randriantsoa, Ando Ny Aina",4,Engineering
10.1016/j.dib.2022.108448,"Talik, S.",1,Engineering
10.1016/j.dib.2022.108448,"Claeys, M.",2,Engineering
10.1016/j.dib.2022.108448,"Banvillet, A.",4,Engineering
10.1016/j.dib.2016.06.020,"Li, Fahui",2,Medical sciences
10.1016/j.dib.2016.06.020,"Wang, Yi",4,Medical sciences
10.1016/j.dib.2016.06.020,"Xu, Xuelian",6,Medical sciences
10.1016/j.dib.2016.06.020,"Zhai, Lei",8,Medical sciences
10.1016/j.dib.2016.06.020,"Zhang, Nan",12,Medical sciences
10.1016/j.dib.2016.06.020,"Zhang, Guangjie",14,Medical sciences
10.1016/j.dib.2018.08.098,"Zeng, Chenghui",1,Physics & Chemistry
10.1016/j.dib.2018.08.098,"Zheng, Kai",2,Physics & Chemistry
10.1016/j.dib.2018.08.098,"Li, Hao-Ran",4,Physics & Chemistry
10.1016/j.dib.2018.08.098,"Zhao, Zhi-Peng",5,Physics & Chemistry
10.1016/j.dib.2018.08.098,"Zhong, Shengliang",6,Physics & Chemistry
10.1016/j.dib.2020.105773,"Leite, Daniel",1,Biological sciences
10.1016/j.dib.2020.105773,"Vasconcelos, Edson",2,Biological sciences
10.1016/j.dib.2020.105773,"Freitas, Natan",4,Biological sciences
10.1016/j.dib.2020.105773,"Miranda, George",5,Biological sciences
10.1016/j.dib.2016.05.073,"Mi, J.",3,Geosciences
10.1016/j.dib.2016.05.073,"Lind, S. Bergström",6,Geosciences
10.1016/j.dib.2018.05.059,"Basak, Chandramallika",1,Medical sciences
10.1016/j.dib.2018.05.059,"Qin, Shuo",2,Medical sciences
10.1016/j.dib.2018.05.059,"O’Connell, Margaret A.",4,Medical sciences
10.1016/j.dib.2015.12.021,"Sagaradze, Georgiy",2,Biological sciences
10.1016/j.dib.2018.05.113,"Chung Phan, Thuy",1,Social sciences & Humanities
10.1016/j.dib.2018.05.113,"Oliver Rieger, Marc",2,Social sciences & Humanities
10.1016/j.dib.2017.06.047,"Martinez, Lina M.",1,Social sciences & Humanities
10.1016/j.dib.2022.108624,"Ngono, Estelle Huguette O.",2,Computer & Mathematical sciences
10.1016/j.dib.2022.108481,"Köhler, Anne', ""Wanger O'Neill, Anneli"", 'Rabiger-Völlmer, Johannes",1,Social sciences & Humanities
10.1016/j.dib.2016.03.004,"Bottillo, Irene",1,Biological sciences
10.1016/j.dib.2016.03.004,"D’Angelantonio, Daniela",2,Biological sciences
10.1016/j.dib.2016.03.004,"Caputo, Viviana",3,Biological sciences
10.1016/j.dib.2019.104433,"Li, Dongjing",1,Engineering
10.1016/j.dib.2019.104433,"Liu, Jianghua",2,Engineering
10.1016/j.dib.2019.104433,"Wang, Yang",3,Engineering
10.1016/j.dib.2016.05.046,"Ludovico, Ivo Díaz",7,Biological sciences
10.1016/j.dib.2021.107127,"Ferrer-Cid, Pau",2,Geosciences
10.1016/j.dib.2020.105654,"Raditya, M. Nova",1,Medical sciences
10.1016/j.dib.2020.105654,"Bagus, A.M. Made",2,Medical sciences
10.1016/j.dib.2020.105654,"Kustiati, Ulayatul",3,Medical sciences
10.1016/j.dib.2020.105409,"Delosière, Mylène",1,Biological sciences
10.1016/j.dib.2020.105409,"Thomas, Agnès",2,Biological sciences
10.1016/j.dib.2020.105409,"Terlouw, Claudia E.M.",3,Biological sciences
10.1016/j.dib.2016.02.026,"Wu, Guowei",1,Engineering
10.1016/j.dib.2019.104126,"Fu, Lin",2,Physics & Chemistry
10.1016/j.dib.2019.104126,"Jia, Xiaoning",3,Physics & Chemistry
10.1016/j.dib.2016.01.012,"Dias Lopes, Luiz Gustavo",1,Engineering
10.1016/j.dib.2016.01.012,"De Brito, Tarcísio Gonçalves",2,Engineering
10.1016/j.dib.2016.01.012,"De Paiva, Anderson Paulo",3,Engineering
10.1016/j.dib.2020.106294,"Fisher, Hailey",1,Engineering
10.1016/j.dib.2020.106294,"Woolard, Payton",2,Engineering
10.1016/j.dib.2020.106294,"Ross, Colton",3,Engineering
10.1016/j.dib.2021.106792,"Jeong, Do Hyun",1,Geosciences
10.1016/j.dib.2021.106792,"Jeong, Wooyoung",2,Geosciences
10.1016/j.dib.2021.106792,"Baeg, Saehun",3,Geosciences
10.1016/j.dib.2022.108547,"Sotsial, Zhuldyz",2,Computer & Mathematical sciences
10.1016/j.dib.2022.108547,"Salkenov, Aldiyar",3,Computer & Mathematical sciences
10.1016/j.dib.2022.108547,"Omirgaliyev, Ruslan",4,Computer & Mathematical sciences
10.1016/j.dib.2020.105835,"Cama-Pinto, Dora",1,Engineering
10.1016/j.dib.2020.105835,"Chávez-Muñoz, Pastor David",2,Engineering
10.1016/j.dib.2020.105835,"Solano-Escorcia, Andres Felipe",3,Engineering
10.1016/j.dib.2018.09.067,"Oliveira, Bruno Sales",1,Engineering
10.1016/j.dib.2018.09.067,"D’Anzicourt, Camila Maria De Souza",2,Engineering
10.1016/j.dib.2018.09.067,"Soares, Cleide Mara Faria",3,Engineering
10.1016/j.dib.2018.09.067,"Lima, Álvaro Silva",5,Engineering
10.1016/j.dib.2019.103886,"Dodd, Steven",1,Biological sciences
10.1016/j.dib.2019.103886,"Varro, Andrea",2,Biological sciences
10.1016/j.dib.2019.103886,"Pritchard, D. Mark",3,Biological sciences
10.1016/j.dib.2022.108460,"Setiawaty, Vivi",1,Medical sciences
10.1016/j.dib.2022.108460,"Fitriana, Fitriana",8,Medical sciences
10.1016/j.dib.2022.108460,"Safari, Dodi",9,Medical sciences
10.1016/j.dib.2022.108460,"Pratama, Rahadian",10,Medical sciences
10.1016/j.dib.2022.108460,"Lienggonegoro, Lisa Andriani",11,Medical sciences
10.1016/j.dib.2022.108460,"Sunarno, Sunarno",12,Medical sciences
10.1016/j.dib.2020.105938,"Noncent, David",1,Geosciences
10.1016/j.dib.2020.105938,"Némery, Julien",3,Geosciences
10.1016/j.dib.2020.105938,"Thanh-Nho, Nguyen",4,Geosciences
10.1016/j.dib.2020.105938,"Denis, Hervé",5,Geosciences
10.1016/j.dib.2020.105938,"Nguyen, Truong An",8,Geosciences
10.1016/j.dib.2020.105938,"Marchand, Cyril",9,Geosciences
10.1016/j.dib.2020.105938,"Tran, Anh Tu",11,Geosciences
10.1016/j.dib.2020.105938,"Aimé, Joanne",12,Geosciences
10.1016/j.dib.2020.105938,"Dinh, Quoc Tuc",14,Geosciences
10.1016/j.dib.2020.105938,"Nguyen, Phuoc Dan",15,Geosciences
10.1016/j.dib.2020.105938,"Nguyen, Thi Ngoc Tuyet",16,Geosciences
10.1016/j.dib.2017.10.063,"Matsunami, Masatoshi",1,Biological sciences
10.1016/j.dib.2017.10.063,"Endo, Daiji",2,Biological sciences
10.1016/j.dib.2017.10.063,"Saitou, Naruya",3,Biological sciences
10.1016/j.dib.2017.10.063,"Suzuki, Hitoshi",4,Biological sciences
10.1016/j.dib.2019.104972,"Ali, Badusha Mohamad",1,Engineering
10.1016/j.dib.2019.104972,"Boothapandi, Madakkannu",2,Engineering
10.1016/j.dib.2022.108248,"Arranz, Ignasi",1,Computer & Mathematical sciences
10.1016/j.dib.2022.108248,"Brucet, Sandra",2,Computer & Mathematical sciences
10.1016/j.dib.2022.108248,"Bartrons, Mireia",3,Computer & Mathematical sciences
10.1016/j.dib.2022.108248,"García-Comas, Carmen",4,Computer & Mathematical sciences
10.1016/j.dib.2022.108248,"Alcaraz, Carles",5,Computer & Mathematical sciences
10.1016/j.dib.2022.108248,"Bardina, Mònica",6,Computer & Mathematical sciences
10.1016/j.dib.2022.108248,"Barquero, Patricia Navarro",7,Computer & Mathematical sciences
10.1016/j.dib.2022.108248,"Duran, María Concepción",10,Computer & Mathematical sciences
10.1016/j.dib.2022.108248,"Maceda-Veiga, Alberto",12,Computer & Mathematical sciences
10.1016/j.dib.2022.108248,"Munné, Antoni",13,Computer & Mathematical sciences
10.1016/j.dib.2022.108248,"Rodríguez-Pérez, María José",14,Computer & Mathematical sciences
10.1016/j.dib.2022.108248,"Benejam, Lluís",17,Computer & Mathematical sciences
10.1016/j.dib.2019.104018,"Jeong, Sun Young",1,Physics & Chemistry
10.1016/j.dib.2018.09.063,"Tang, Ting",2,Physics & Chemistry
10.1016/j.dib.2018.09.063,"Yang, Qingrong",3,Physics & Chemistry
10.1016/j.dib.2018.09.063,"Liu, Ziqi",4,Physics & Chemistry
10.1016/j.dib.2020.106626,"Zhu, Ni",1,Computer & Mathematical sciences
10.1016/j.dib.2020.106626,"Ortiz, Miguel",2,Computer & Mathematical sciences
10.1016/j.dib.2020.106626,"Renaudin, Valérie",3,Computer & Mathematical sciences
10.1016/j.dib.2020.106626,"Ichard, Cécile",4,Computer & Mathematical sciences
10.1016/j.dib.2020.106626,"Ricou, Sander",5,Computer & Mathematical sciences
10.1016/j.dib.2020.105258,"Syeda, Anjum Mobeen",1,Medical sciences
10.1016/j.dib.2020.105258,"Riazunnisa, K.",2,Medical sciences
10.1016/j.dib.2020.106433,"Akram, M. Usman",1,Engineering
10.1016/j.dib.2020.106433,"Abdul Salam, Anum",2,Engineering
10.1016/j.dib.2020.106433,"Khawaja, Sajid Gul",3,Engineering
10.1016/j.dib.2020.106433,"Naqvi, Syed Gul Hassan",4,Engineering
10.1016/j.dib.2020.106433,"Khan, Shoab Ahmed",5,Engineering
10.1016/j.dib.2015.11.051,"De Giorgi, Maria Grazia",1,Engineering
10.1016/j.dib.2015.11.051,"Sciolti, Aldebara",2,Engineering
10.1016/j.dib.2015.11.051,"Campilongo, Stefano",3,Engineering
10.1016/j.dib.2015.11.051,"Ficarella, Antonio",4,Engineering
10.1016/j.dib.2020.105310,"Silva-Aravena, Fabián",1,Social sciences & Humanities
10.1016/j.dib.2020.105310,"Álvarez-Miranda, Eduardo",2,Social sciences & Humanities
10.1016/j.dib.2020.105310,"Astudillo, César A.",3,Social sciences & Humanities
10.1016/j.dib.2020.105310,"González-Martínez, Luis",4,Social sciences & Humanities
10.1016/j.dib.2020.105310,"Ledezma, José G.",5,Social sciences & Humanities
10.1016/j.dib.2017.12.068,"Andrade De Araújo, Hallysson Douglas",1,Medical sciences
10.1016/j.dib.2017.12.068,"Dos Santos Silva, Luanna Ribeiro",2,Medical sciences
10.1016/j.dib.2017.12.068,"De Siqueira, Williams Nascimento",3,Medical sciences
10.1016/j.dib.2017.12.068,"Martins Da Fonseca, Caíque Silveira",4,Medical sciences
10.1016/j.dib.2017.12.068,"Da Silva, Nicácio Henrique",5,Medical sciences
10.1016/j.dib.2017.12.068,"De Albuquerque Melo, Ana Maria Mendonça",6,Medical sciences
10.1016/j.dib.2017.12.068,"Barroso Martins, Mônica Cristina",7,Medical sciences
10.1016/j.dib.2017.12.068,"De Menezes Lima, Vera Lúcia",8,Medical sciences
10.1016/j.dib.2016.06.054,"Jimura, Koji",1,Medical sciences
10.1016/j.dib.2016.06.054,"Hirose, Satoshi",2,Medical sciences
10.1016/j.dib.2016.06.054,"Wada, Hiroyuki",3,Medical sciences
10.1016/j.dib.2016.06.054,"Yoshizawa, Yasunori",4,Medical sciences
10.1016/j.dib.2016.06.054,"Imai, Yoshio",5,Medical sciences
10.1016/j.dib.2016.06.054,"Akahane, Masaaki",6,Medical sciences
10.1016/j.dib.2016.06.054,"Machida, Toru",7,Medical sciences
10.1016/j.dib.2016.06.054,"Shirouzu, Ichiro",8,Medical sciences
10.1016/j.dib.2016.06.054,"Konishi, Seiki",9,Medical sciences
10.1016/j.dib.2016.06.054,"Koike, Yasuharu",10,Medical sciences
10.1016/j.dib.2016.11.010,"Aka, Juliette A.",1,Biological sciences
10.1016/j.dib.2016.11.010,"Calvo, Ezequiel-Luis",2,Biological sciences
10.1016/j.dib.2016.11.010,"Lin, Sheng-Xiang",3,Biological sciences
10.1016/j.dib.2020.105759,"Barboza, Gia",1,Medical sciences
10.1016/j.dib.2020.105759,"Appel, Joan Goldsworthy",2,Medical sciences
10.1016/j.dib.2016.03.084,"Tei, Shoin",1,Biological sciences
10.1016/j.dib.2016.03.084,"Mitsuhashi, Hiroaki",2,Biological sciences
10.1016/j.dib.2016.03.084,"Ishiura, Shoichi",3,Biological sciences
10.1016/j.dib.2020.106260,"Vellios, Nicole",1,Social sciences & Humanities
10.1016/j.dib.2020.106260,"Van Der Zee, Kirsten",2,Social sciences & Humanities
10.1016/j.dib.2019.104043,"Mahmood, Rashid",1,Geosciences
10.1016/j.dib.2019.104043,"Jia, Shaofeng",2,Geosciences
10.1016/j.dib.2020.106115,"Nguyen, Thi Minh Hang",1,Medical sciences
10.1016/j.dib.2020.106115,"Le, Hong Luyen",2,Medical sciences
10.1016/j.dib.2020.106115,"Tran, Quoc Hung",3,Medical sciences
10.1016/j.dib.2020.106115,"Ha, Thi Thoa",4,Medical sciences
10.1016/j.dib.2020.106115,"Bui, Bich Hau",5,Medical sciences
10.1016/j.dib.2020.106115,"Le, Nguyen Thanh",6,Medical sciences
10.1016/j.dib.2020.106115,"Nguyen, Van Hung",7,Medical sciences
10.1016/j.dib.2020.106115,"\u202fNguyen, Thi Van Anh",8,Medical sciences
10.1016/j.dib.2018.10.148,"Kazakov, Alex",1,Medical sciences
10.1016/j.dib.2018.10.148,"Jankowski, Maciej M.",2,Medical sciences
10.1016/j.dib.2018.10.148,"Nelken, Israel",3,Medical sciences
10.1016/j.dib.2016.03.079,"Suciu, Maria",1,Biological sciences
10.1016/j.dib.2016.03.079,"Gruia, Alexandra T.",2,Biological sciences
10.1016/j.dib.2016.03.079,"Nica, Dragos V.",3,Biological sciences
10.1016/j.dib.2016.03.079,"Azghadi, Seyed M.R.",4,Biological sciences
10.1016/j.dib.2016.03.079,"Mic, Ani A.",5,Biological sciences
10.1016/j.dib.2016.03.079,"Mic, Felix A.",6,Biological sciences
10.1016/j.dib.2015.09.028,"Taner, Tolga",1,Engineering
10.1016/j.dib.2015.09.028,"Sivrioglu, Mecit",2,Engineering
10.1016/j.dib.2021.107262,"Henderson, Ashley N.",1,Engineering
10.1016/j.dib.2021.107262,"Kauwe, Steven K.",2,Engineering
10.1016/j.dib.2021.107262,"Sparks, Taylor D.",3,Engineering
10.1016/j.dib.2020.105432,"Zainal-Abidin, Rabiatul-Adawiah",1,Biological sciences
10.1016/j.dib.2020.105432,"Zainal, Zamri",2,Biological sciences
10.1016/j.dib.2020.105432,"Mohamed-Hussein, Zeti-Azura",3,Biological sciences
10.1016/j.dib.2020.105432,"Abu-Bakar, Norliza",4,Biological sciences
10.1016/j.dib.2020.105432,"Ab Razak, Mohd Shahril Firdaus",5,Biological sciences
10.1016/j.dib.2020.105432,"Simoh, Sanimah",6,Biological sciences
10.1016/j.dib.2020.105432,"Sew, Yun Shin",7,Biological sciences
10.1016/j.dib.2021.106870,"Kasera, Nitesh",1,Physics & Chemistry
10.1016/j.dib.2021.106870,"Hall, Steven",2,Physics & Chemistry
10.1016/j.dib.2021.106870,"Kolar, Praveen",3,Physics & Chemistry
10.1016/j.dib.2018.04.041,"Samuel, Ogbiye A.",1,Geosciences
10.1016/j.dib.2018.04.041,"Praisegod, Emenike C.",2,Geosciences
10.1016/j.dib.2018.04.041,"Theophilus, Tenebe I.",3,Geosciences
10.1016/j.dib.2018.04.041,"Omolola, Kafi C.",4,Geosciences
10.1016/j.dib.2015.11.066,"Haskins, Alexis H.",1,Medical sciences
10.1016/j.dib.2015.11.066,"Su, Cathy",2,Medical sciences
10.1016/j.dib.2015.11.066,"Engen, Anya",3,Medical sciences
10.1016/j.dib.2015.11.066,"Salinas, Victoria A.",4,Medical sciences
10.1016/j.dib.2015.11.066,"Maeda, Junko",5,Medical sciences
10.1016/j.dib.2015.11.066,"Uesaka, Mitsuru",6,Medical sciences
10.1016/j.dib.2015.11.066,"Aizawa, Yasushi",7,Medical sciences
10.1016/j.dib.2015.11.066,"Kato, Takamitsu A",8,Medical sciences
10.1016/j.dib.2019.104230,"Huyen, Dang Thuong",1,Geosciences
10.1016/j.dib.2019.104230,"Tabelin, Carlito Baltazar",2,Geosciences
10.1016/j.dib.2019.104230,"Thuan, Huynh Minh",3,Geosciences
10.1016/j.dib.2019.104230,"Dang, Dang Hai",4,Geosciences
10.1016/j.dib.2019.104230,"Truong, Phan Thi",5,Geosciences
10.1016/j.dib.2019.104230,"Vongphuthone, Banthasith",6,Geosciences
10.1016/j.dib.2019.104230,"Kobayashi, Masato",7,Geosciences
10.1016/j.dib.2019.104230,"Igarashi, Toshifumi",8,Geosciences
10.1016/j.dib.2022.107821,"Barber-O'Malley, Betsy"", 'Lassalle, Géraldine",1,Biological sciences
10.1016/j.dib.2022.107821,"Lambert, Patrick",2,Biological sciences
10.1016/j.dib.2022.107821,"Quinton, Eric",3,Biological sciences
10.1016/j.dib.2022.108385,"D'Adamo, Idiano"", 'Colasante, Annarita",1,Geosciences
10.1016/j.dib.2022.108196,"Panem, Charanarur",1,Computer & Mathematical sciences
10.1016/j.dib.2022.108196,"Rane, Udaysing V.",2,Computer & Mathematical sciences
10.1016/j.dib.2022.108196,"Gad, Rajendra S.",3,Computer & Mathematical sciences
10.1016/j.dib.2022.108014,"Park, Heekyeong",1,Biological sciences
10.1016/j.dib.2022.108014,"Forthman, Katherine L.",2,Biological sciences
10.1016/j.dib.2022.108014,"Kuplicki, Rayus",3,Biological sciences
10.1016/j.dib.2022.108014,"Victor, Teresa A.",4,Biological sciences
10.1016/j.dib.2022.108014,"Yeh, Hung-Wen",5,Biological sciences
10.1016/j.dib.2022.108014,"Thompson, Wesley K.",6,Biological sciences
10.1016/j.dib.2022.108014,"Paulus, Martin P.",7,Biological sciences
