Data Paper,Research Paper,Dauthors,Rauthors,Dnumber,Rnumber,Discipline,Subjects,RBO,Jaccard,LevenshteinDistance,LevenshteinRatio
10.1016/j.dib.2022.108380,10.1016/j.neuroimage.2022.119041,"['Zhang, Bo', 'Naya, Yuji']","['Zhang, Bo', 'Wang, Fan', 'Zhang, Qi', 'Naya, Yuji']",2,4,Neuroscience,Medical sciences,0.744444444,1,2,0.75
10.1016/j.dib.2022.108029,10.1016/j.jspr.2022.101941,"['Fawki, Shams', 'Yousery, Ayat']","['Fawki, S.', 'Fields, P.G.', 'Jian, F.', 'Yousery, A.']",2,4,Agricultural Sciences,Biological sciences,0.744444444,0.666666667,2,0.8
10.1016/j.dib.2022.108664,10.1016/j.bonr.2021.101122,"['Hadaegh, Yasamin', 'El-Bialy, Tarek H.']","['Hadaegh, Yasamin', 'Uludag, Hasan', 'Dederich, Douglas', 'El-Bialy, Tarek H.']",2,4,Health and Medical Sciences,Medical sciences,0.744444444,1,2,0.75
10.1016/j.dib.2019.103813,S0888327019300202,"['Madarshahian, Ramin', 'Soltangharaei, Vafa', 'Anay, Rafal', 'Caicedo, Juan M.', 'Ziehl, Paul']","['Madarshahian, Ramin', 'Ziehl, Paul', 'Caicedo, Juan M.']",5,3,Engineering,Engineering,0.739784946,0.6,3,0.5
10.1016/j.dib.2016.11.070,S0264127516308802,"['Broseghini, M.', 'D’Incau, M.', 'Gelisio, L.', 'Pugno, N.M.', 'Scardi, P.']","['Broseghini, M.', ""D'Incau, M."", 'Gelisio, L.', 'Pugno, N.M.', 'Scardi, P.']",5,5,Materials Sciences,Engineering,0.739784946,0.5,4,0.444444444
10.1016/j.dib.2019.103922,S0264127519301121,"['Mustafa, H.', 'Aarnts, M.P.', 'Capuano, L.', 'Matthews, D.T.A.', 'Römer, G.R.B.E.']","['Mustafa, H.', 'Matthews, D.T.A.', 'Römer, G.R.B.E.']",5,3,Materials Science,Engineering,0.739784946,0.6,2,0.75
10.1016/j.dib.2019.104309,S0891584919304563,"['Kim, Eun-Kyung', 'Ahn, Sung-Min', 'Jang, Ho Hee']","['Kim, Eun-Kyung', 'Lee, Sun Young', 'Kim, Yosup', 'Ahn, Sung-Min', 'Jang, Ho Hee']",3,5,"Biochemistry, Genetics and Molecular Biology",Biological sciences,0.739784946,1,4,0.6
10.1016/j.dib.2021.107407,S2352186421003679,"['Bolade, Oladotun P.', 'Williams, Akan B.', 'Benson, Nsikak U.']","['Bolade, Oladotun P.', 'Akinsiku, Anuoluwa A.', 'Oluwafemi, Oluwatobi S.', 'Williams, Akan B.', 'Benson, Nsikak U.']",3,5,Biological Sciences,Biological sciences,0.739784946,1,4,0.6
10.1016/j.dib.2022.107848,10.1016/j.resconrec.2021.106106,"['Keller, Florian', 'Mamani Soliz, Patricio', 'Seidl, Ludwig Georg', 'Lee, Roh Pin', 'Meyer, Bernd']","['Keller, Florian', 'Voss, Raoul Lukas', 'Lee, Roh Pin', 'Meyer, Bernd']",5,4,Chemistry,Physics & Chemistry,0.739784946,0.666666667,3,0.6
10.1016/j.dib.2019.104105,S0167527319301937,"['Bin Waleed, Khalid', 'Wang, Lili', 'Tse, Gary', 'Yin, Xiaomeng', 'Yang, Xiaolei', 'Dai, Bailing', 'Liu, Yang', 'Wang, Zhao', 'Gao, Lianjun', 'Yves, De Greef', 'Cappato, Riccardo', 'Wu, Shulin', 'Xia, Yunlong', 'Guan, Xumin']","['Bin Waleed, Khalid', 'Yin, Xiaomeng', 'Yang, Xiaolei', 'Dai, Bailing', 'Liu, Yang', 'Wang, Zhao', 'Guan, Xumin', 'Gao, Lianjun', 'Wang, Lili', 'Tse, Gary', 'Cappato, Riccardo', 'Wu, Shulin', 'Xia, Yunlong', 'Yves, De Greef']",14,14,Medicine and Dentistry,Medical sciences,0.739094909,1,6,0.714285714
10.1016/j.dib.2018.03.033,S1388198117302433,"['Jarc, Eva', 'Eichmann, Thomas O.', 'Zimmermann, Robert', 'Petan, Toni']","['Jarc, Eva', 'Kump, Ana', 'Malavašič, Petra', 'Eichmann, Thomas O.', 'Zimmermann, Robert', 'Petan, Toni']",4,6,Proteomics and Biochemistry,Biological sciences,0.738624339,1,4,0.666666667
10.1016/j.dib.2015.09.022,S0300908415002783,"['Tamhane, Tripti', 'Wolters, Brit K.', 'Illukkumbura, Rukshala', 'Maelandsmo, Gunhild M.', 'Haugen, Mads H.', 'Brix, Klaudia']","['Tamhane, Tripti', 'Lllukkumbura, Rukshala', 'Lu, Shiying', 'Maelandsmo, Gunhild M.', 'Haugen, Mads H.', 'Brix, Klaudia']",6,6,"Biochemistry, Genetics and Molecular Biology",Biological sciences,0.738624339,0.75,4,0.571428571
10.1016/j.dib.2018.12.050,S0016648018303794,"['Cherif--Feildel, Maëva', 'Berthelin, Clothilde Heude', 'Rivière, Guillaume', 'Favrel, Pascal', 'Kellner, Kristell']","['Cherif--Feildel, Maëva', 'Heude Berthelin, Clothilde', 'Adeline, Beatrice', 'Rivière, Guillaume', 'Favrel, Pascal', 'Kellner, Kristell']",5,6,Engineering,Engineering,0.738624339,0.857142857,4,0.615384615
10.1016/j.dib.2016.01.035,S0009279715301289,"['Khan, Saifur R.', 'Baghdasarian, Argishti', 'Fahlman, Richard P.', 'Siraki, Arno G.']","['Khan, Saifur R.', 'Aljuhani, Naif', 'Morgan, Andrew G.M.', 'Baghdasarian, Argishti', 'Fahlman, Richard P.', 'Siraki, Arno G.']",4,6,"Biochemistry, Genetics and Molecular Biology",Biological sciences,0.738624339,1,4,0.666666667
10.1016/j.dib.2021.107314,S0956713521004242,"['Michailidou, Sofia', 'Petrovits, George Economou', 'Kyritsi, Mary', 'Argiriou, Anagnostis']","['Michailidou, Sofia', 'Trikka, Fotini', 'Pasentsis, Konstantinos', 'Petrovits, George Economou', 'Kyritsi, Mary', 'Argiriou, Anagnostis']",4,6,Agricultural Sciences,Biological sciences,0.738624339,1,4,0.666666667
10.1016/j.dib.2019.104008,S0014489417302382,"['Chaaban, Amanda', 'Carvalho Silva Santos, Vera Maria', 'Nogueira Martins, Carlos Eduardo', 'Brum, Juliana Sperotto', 'Bertoldi, Fabiano Cleber', 'Molento, Marcelo Beltrão']","['Chaaban, Amanda', 'Santos, Vera Maria Carvalho Silva', 'Martins, Carlos Eduardo Nogueira', 'Brum, Juliana Sperotto', 'Bertoldi, Fabiano Cleber', 'Molento, Marcelo Beltrão']",6,6,Veterinary Science and Veterinary Medicine,Medical sciences,0.738624339,0.75,4,0.571428571
10.1016/j.dib.2021.107150,S2352340920311495,"['Tran-Khac, Viet', 'Perney, Pascal', 'Crépin, Laura', 'Quetin, Philippe', 'Domaizon, Isabelle', 'Jacquet, Stéphan', 'Espinat, Laurent', 'Gallot, Clémentine', 'Rasconi, Serena']","['Tran-Khac, Viet', 'Quetin, Philippe', 'Domaizon, Isabelle', 'Jacquet, Stéphan', 'Espinat, Laurent', 'Gallot, Clémentine', 'Rasconi, Serena']",9,7,Chemistry,Physics & Chemistry,0.738554965,0.777777778,2,0.875
10.1016/j.dib.2020.106492,S0166354220303454,"['Thieulent, Côme', 'Fortier, Christine', 'Munier-Lehmann, Hélène', 'Suzanne, Peggy', 'Dallemagne, Patrick', 'Zientara, Stephan', 'Hans, Aymeric', 'Paillot, Romain', 'Pronost, Stéphane', 'Hue, Erika', 'Vidalain, Pierre-Olivier']","['Thieulent, Côme', 'Hue, Erika S.', 'Sutton, Gabrielle', 'Fortier, Christine', 'Dallemagne, Patrick', 'Zientara, Stephan', 'Munier-Lehmann, Hélène', 'Hans, Aymeric', 'Vidalain, Pierre-Olivier', 'Pronost, Stéphane', 'Paillot, Romain']",11,11,Biological Sciences,Biological sciences,0.73848119,0.846153846,9,0.5
10.1016/j.dib.2020.106569,S0890509620301965,"['Gomes, Vivian Carla', 'Gomes, Jorge', 'Silvestre, Gina Camillo', 'Queiroz, Alexandre', 'Marques, Michele Alberto', 'Da Silva, Erasmo Simão']","['Gomes, Vivian Carla', 'Fernando Da Silva, Luiz', 'Zyngier, Selene Perrotti', 'Silvestre, Gina Camillo', 'Queiroz, Alexandre', 'Marques, Michele Alberto', 'Simão Da Silva, Erasmo']",6,7,Health and Medical Sciences,Medical sciences,0.738432696,0.777777778,5,0.625
10.1016/j.dib.2021.107062,S0360132320302638,"['Goulouti, Kyriaki', 'Favre, Didier', 'Giorgi, Morgane', 'Padey, Pierryves', 'Galimshina, Alina', 'Habert, Guillaume', 'Lasvaux, Sébastien']","['Goulouti, Kyriaki', 'Padey, Pierryves', 'Galimshina, Alina', 'Habert, Guillaume', 'Lasvaux, Sébastien']",7,5,Data Science,Computer & Mathematical sciences,0.738432696,0.714285714,2,0.833333333
10.1016/j.dib.2017.05.019,S0891584917301910,"['Lobysheva, Irina I.', 'Eeckhoudt, Sandrine Van', 'Zotti, Flavia Dei', 'Rifahi, Ahmad', 'Pothen, Lucie', 'Beauloye, Christophe', 'Balligand, Jean-Luc']","['Lobysheva, Irina I.', 'Van Eeckhoudt, Sandrine', 'Dei Zotti, Flavia', 'Rifahi, Ahmad', 'Pothen, Lucie', 'Beauloye, Christophe', 'Balligand, Jean-Luc']",7,7,Medicine and Dentistry,Medical sciences,0.738432696,0.777777778,4,0.625
10.1016/j.dib.2020.106246,S0022510X20303762,"['Chipika, Rangariroyashe H.', 'Siah, We Fong', 'Shing, Stacey Li Hi', 'Finegan, Eoin', 'Mckenna, Mary Clare', 'Christidi, Foteini', 'Chang, Kai Ming', 'Karavasilis, Efstratios', 'Hengeveld, Jennifer C.', 'Doherty, Mark A.', 'Donaghy, Colette', 'Hutchinson, Siobhan', 'Mclaughlin, Russell L.', 'Hardiman, Orla', 'Bede, Peter', 'Vajda, Alice']","['Chipika, Rangariroyashe H.', 'Christidi, Foteini', 'Finegan, Eoin', 'Li Hi Shing, Stacey', 'Mckenna, Mary Clare', 'Chang, Kai Ming', 'Karavasilis, Efstratios', 'Doherty, Mark A.', 'Vajda, Alice', 'Pender, Niall', 'Hutchinson, Siobhan', 'Donaghy, Colette', 'Mclaughlin, Russell L.', 'Hardiman, Orla', 'Bede, Peter', 'Hengeveld, Jennifer C.']",16,16,Neuroscience,Medical sciences,0.738263772,0.888888889,11,0.588235294
10.1016/j.dib.2022.108217,10.1016/j.marpolbul.2022.113526,"['Badawy, Wael M.', 'Duliu, Octavian', 'El-Taher, Atef', 'Elsenbawy, Ahmed', 'Dmitriev, Andrey Yu.', 'El-Gamal, Ayman', 'Arafa, Wafaa']","['Badawy, Wael', 'Elsenbawy, Ahmed', 'Dmitriev, Andrey', 'El Samman, Hussein', 'Shcheglov, Alexey', 'El-Gamal, Ayman', 'Kamel, Nariman H.M.', 'Mekewi, Mohammed']",7,8,Environmental Science,Geosciences,0.736377218,0.615384615,8,0.571428571
10.1016/j.dib.2022.108743,10.1016/j.canlet.2022.215885,"['Langbein, Lauren E.', 'Sementino, Eleonora', 'Zhong, Zhijiu', 'Jiang, Wei', 'Li, Li', 'Testa, Joseph R.', 'Yang, Haifeng']","['Langbein, Lauren E.', 'El Hajjar, Rayan', 'He, Shen', 'Sementino, Eleonora', 'Zhong, Zhijiu', 'Jiang, Wei', 'Leiby, Benjamin E.', 'Li, Li', 'Uzzo, Robert G.', 'Testa, Joseph R.', 'Yang, Haifeng']",7,11,Biological Sciences,Biological sciences,0.736330293,1,8,0.636363636
10.1016/j.dib.2021.107291,S0169772221000334,"['Ottosen, Cecilie B.', 'Skou, Melissa', 'Sammali, Emilie', 'Zimmermann, Jeremy', 'Hunkeler, Daniel', 'Bjerg, Poul L.', 'Broholm, Mette M.']","['Ottosen, Cecilie B.', 'Bjerg, Poul L.', 'Hunkeler, Daniel', 'Zimmermann, Jeremy', 'Tuxen, Nina', 'Harrekilde, Dorte', 'Bennedsen, Lars', 'Leonard, Gareth', 'Kristensen, Inge Lise', 'Broholm, Mette M.', 'Brabæk, Lærke']",7,11,Environmental Science,Geosciences,0.735438128,0.846153846,6,0.666666667
10.1016/j.dib.2018.06.121,S0926860X1830125X,"['Filippov, T.N.', 'Kovalevskiy, N.S.', 'Solovyeva, M.I.', 'Chetyrin, I.A.', 'Prosvirin, I.P.', 'Lyulyukin, M.N.', 'Selishchev, D.S.', 'Kozlov, D.V.']","['Filippov, T.N.', 'Svintsitskiy, D.A.', 'Chetyrin, I.A.', 'Prosvirin, I.P.', 'Selishchev, D.S.', 'Kozlov, D.V.']",8,6,Chemical Engineering,Engineering,0.734253035,0.666666667,4,0.666666667
10.1016/j.dib.2020.105321,S0378874119326571,"['Dhondrup, Wüntrang', 'Tso, Dungkar', 'Wangyal, Rigdzin', 'Dhondrup, Gönpo', 'Liu, Zixuan', 'Dolma, Tashi', 'Zhang, Yi', 'Tidwell, Tawni']","['Dhondrup, Wüntrang', 'Tidwell, Tawni', 'Wang, Xiaobo', 'Tso, Dungkar', 'Dhondrup, Gönpo', 'Luo, Qingfang', 'Wangmo, Choknyi', 'Kyi, Tsering', 'Meng, Xianli', 'Zhang, Yi', 'Liu, Yongguo']",8,11,Medicine and Dentistry,Medical sciences,0.731716072,0.785714286,9,0.64
10.1016/j.dib.2020.105808,S1161030113001159,"['Damour, Gaëlle', 'Meynard, Charles', 'Lakhia, Steewy', 'Ramassamy, Mylène', 'Lakhia, Kelly', 'Dorel, Marc']","['Damour, Gaëlle', 'Dorel, Marc', 'Quoc, Hoa Tran', 'Meynard, Charles', 'Risède, Jean-Michel']",6,5,Agricultural and Biological Sciences,Biological sciences,0.72962963,0.625,5,0.615384615
10.1016/j.dib.2022.108629,10.1016/j.compbiolchem.2021.107479,"['Sarkar, Titli', 'Reaux, Camille R.', 'Li, Jianxiong', 'Raghavan, Vijay V.', 'Xu, Wu']","['Sarkar, Titli', 'Raghavan, Vijay V.', 'Chen, Feng', 'Riley, Andrew', 'Zhou, Sophia', 'Xu, Wu']",5,6,Biological Sciences,Biological sciences,0.72962963,0.75,4,0.714285714
10.1016/j.dib.2018.11.135,S0955286318300780,"['Escrich, Raquel', 'Cubedo, Marta', 'Escrich, Eduard', 'Moral, Raquel']","['Escrich, Raquel', 'Costa, Irmgard', 'Moreno, Montserrat', 'Cubedo, Marta', 'Vela, Elena', 'Escrich, Eduard', 'Moral, Raquel']",4,7,"Biochemistry, Genetics and Molecular Biology",Biological sciences,0.728383952,1,6,0.571428571
10.1016/j.dib.2018.10.157,S1742706118305804,"['Croes, M.', 'De Visser, H.', 'Meij, B.P.', 'Lietart, K.', 'Van Der Wal, B.C.H.', 'Vogely, H.C.', 'Fluit, A.C.', 'Boel, C.H.E.', 'Weinans, H.', 'Amin Yavari, S.', 'Alblas, J.']","['Croes, M.', 'Bakhshandeh, S.', 'Van Hengel, I.A.J.', 'Lietaert, K.', 'Van Kessel, K.P.M.', 'Pouran, B.', 'Van Der Wal, B.C.H.', 'Vogely, H.C.', 'Fluit, A.C.', 'Boel, C.H.E.', 'Alblas, J.', 'Zadpoor, A.A.', 'Weinans, H.', 'Amin Yavari, S.', 'Van Hecke, W.']",11,15,"Biochemistry, Genetics and Molecular Biology",Biological sciences,0.727809073,0.833333333,13,0.484848485
10.1016/j.dib.2015.10.043,S2214540015000146,"['Fawzy, Manal S.', 'Toraih, Eman A.']","['Fawzy, Manal S.', 'Mohammed, Eman A.', 'Ahmed, Amal S.', 'Fakhr-Eldeen, Abeer']",2,4,"Biochemistry, Genetics and Molecular Biology",Biological sciences,0.727777778,0.8,1,0.888888889
10.1016/j.dib.2015.09.041,S0360544215011548,"['Congedo, Paolo Maria', 'Baglivo, Cristina', 'Zacà, Ilaria', 'D׳Agostino, Delia']","['Congedo, Paolo Maria', 'Baglivo, Cristina', ""D'Agostino, Delia"", 'Zacà, Ilaria']",4,4,Energy,Engineering,0.727777778,0.4,3,0.571428571
10.1016/j.dib.2017.06.002,S0169743916301289,"['Rezaei, Mohammad', 'Mohammadbeigi, Ahmad', 'Khoshgard, Karim', 'Haghparast, Abbas']","['Rezaei, Mohammad', 'Amiri, Mahmood', 'Mohajeri, Parviz', 'Rezaei, Mansour']",4,4,Engineering,Engineering,0.727777778,0.571428571,3,0.727272727
10.1016/j.dib.2016.07.057,S036013231630186X,"['Liu, Chunde']","['Liu, C.', 'Kershaw, T.', 'Eames, M.E.', 'Coley, D.A.']",1,4,Engineering,Engineering,0.727777778,0.8,1,0.888888889
10.1016/j.dib.2021.107104,S0267726121001330,"['Hu, Jilei', 'Wang, Jing', 'Zou, Wenjun', 'Yang, Bing']","['Hu, Jilei']",4,1,Earth and Planetary Sciences,Geosciences,0.727777778,0.25,3,0.4
10.1016/j.dib.2017.02.004,S1381514816302048,"['Can, Mustafa']","['Can, Mustafa', 'Doğan, Melek', 'İmamoğlu, Mustafa', 'Arslan, Mustafa']",1,4,Chemistry,Physics & Chemistry,0.727777778,1,0,1
10.1016/j.dib.2018.08.028,S187439191730307X,"['Zhan, Xianquan', 'Zhou, Tian', 'Li, Na', 'Li, Huanni']","['Zhan, Xianquan', 'Long, Ying', 'Lu, Miaolong']",4,3,Physics and Astronomy,Physics & Chemistry,0.727777778,0.5,3,0.666666667
10.1016/j.dib.2018.03.015,S0360544218303621,"['Wang, Jinwen', 'Zheng, Hao', 'Li, Yan', 'Ma, Teng']","['Wang, Jinwen', 'Guo, Min', 'Liu, Yong']",4,3,Energy,Engineering,0.727777778,0.5,3,0.666666667
10.1016/j.dib.2016.12.034,S0140988316303309,"['Giannoccaro, Giacomo']","['Giannoccaro, Giacomo', 'De Gennaro, Bernardo C.', 'De Meo, Emilio', 'Prosperi, Maurizio']",1,4,"Economics, Econometrics and Finances",Social sciences & Humanities,0.727777778,1,0,1
10.1016/j.dib.2017.08.003,S0167577X16317529,"['Saradhadevi, Muthukirshnan', 'Gnanadesigan, Murugesan', 'Kapildev, Gnanajothi', 'Vasanth, Dhakshinamoorthy']","['Saradhadevi, Muthukirshnan', 'Ashokkumar, Kaliyaperumal', 'Annapoorani, Subramanian']",4,3,"Pharmacology, Toxicology and Pharmaceutical Science",Medical sciences,0.727777778,0.5,3,0.666666667
10.1016/j.dib.2022.108391,10.1016/j.jobe.2022.104475,"['al-Swaidani, Aref M.']","['al-Swaidani, Aref M.', 'Khwies, Waed T.', 'al-Baly, Mohamad', 'Lala, Tarek']",1,4,Materials Science,Engineering,0.727777778,1,0,1
10.1016/j.dib.2022.108594,10.1016/j.conbuildmat.2022.128052,"['Kane, Malal']","['Kane, Malal', 'Lim, Michael', 'Tan Do, Minh', 'Edmondson, Vikki']",1,4,Engineering,Engineering,0.727777778,1,0,1
10.1016/j.dib.2022.108027,10.1016/j.jobe.2022.104178,"['Saeed, Noreen']","['Saeed, Noreen', 'Malen, Jonathan A.', 'Chamanzar, Maysamreza', 'Krishnamurti, Ramesh']",1,4,Engineering,Engineering,0.727777778,1,0,1
10.1016/j.dib.2021.106828,S0264410X20316625,"['Nisar, Muhammad Imran', 'Shahid, Shahira', 'Muhammad, Sajid', 'Khalid, Farah', 'Hussain, Amjad', 'Ahmed, Sheraz', 'Shakoor, Sadia', 'Kabir, Furqan', 'Ali, Asad', 'Zaidi, Anita Km', 'Omer, Saad B', 'Jehan, Fyezah', 'Iqbal, Najeeha', 'Hotwani, Aneeta']","['Nisar, Muhammad Imran', 'Ahmed, Sheraz', 'Jehan, Fyezah', 'Shahid, Shahira', 'Shakoor, Sadia', 'Kabir, Furqan', 'Hotwani, Aneeta', 'Munir, Sahrish', 'Khalid, Farah', 'Althouse, Benjamin', 'Hu, Hao', 'Whitney, Cynthia', 'Ali, Asad', 'Zaidi, Anita K.M.', 'Omer, Saad B.', 'Iqbal, Najeeha', 'Muhammad, Sajid']",14,17,Health and Medical Sciences,Medical sciences,0.727595556,0.85,14,0.594594595
10.1016/j.dib.2021.107147,S2352914821000587,"['Ekpenyong, Moses E.', 'Etebong, Philip I.', 'Jackson, Tenderwealth C.', 'Udofa, Edidiong J.']","['Ekpenyong, Moses E.', 'Edoho, Mercy E.', 'Udo, Ifiok J.', 'Etebong, Philip I.', 'Uto, Nseobong P.', 'Jackson, Tenderwealth C.', 'Obiakor, Nkem M.']",4,7,Health and Medical Sciences,Medical sciences,0.727259093,0.875,5,0.666666667
10.1016/j.dib.2015.08.033,S0012160615301111,"['Crona, Filip', 'Singla, Bhumica', 'Mannervik, Mattias']","['Crona, Filip', 'Holmqvist, Per-Henrik', 'Tang, Min', 'Singla, Bhumica', 'Vakifahmetoglu-Norberg, Helin', 'Fantur, Katrin', 'Mannervik, Mattias']",3,7,"Biochemistry, Genetics and Molecular Biology",Biological sciences,0.724634421,1,4,0.714285714
10.1016/j.dib.2018.08.168,S0925838818319431,"['Jing, Mingjun', 'Long, Fengliang', 'Jing, Luming', 'Lv, Xiaopei', 'Zhang, Jiaheng', 'Wu, Tianjing']","['Jing, Mingjun', 'Li, Fangyi', 'Chen, Mengjie', 'Zhang, Jiaheng', 'Long, Fengliang', 'Jing, Luming', 'Lv, Xiaopei', 'Ji, Xiaobo', 'Wu, Tianjing']",6,9,Materials Science,Engineering,0.722192713,1,7,0.555555556
10.1016/j.dib.2021.106976,S0021929018306134,"['Ristaniemi, Aapo', 'Torniainen, Jari', 'Paakkonen, Tommi', 'Stenroth, Lauri', 'Finnilä, Mikko A.J.', 'Tanska, Petri', 'Töyräs, Juha', 'Korhonen, Rami K.']","['Ristaniemi, A.', 'Stenroth, L.', 'Mikkonen, S.', 'Korhonen, R.K.']",8,4,Biological Sciences,Biological sciences,0.722142857,0.333333333,8,0.5
10.1016/j.dib.2020.105436,S0952197620300142,"['Castellini, Alberto', 'Bloisi, Domenico', 'Blum, Jason', 'Masillo, Francesco', 'Farinelli, Alessandro']","['Castellini, Alberto', 'Bicego, Manuele', 'Masillo, Francesco', 'Zuccotto, Maddalena', 'Castellini, Alberto', 'Bicego, Manuele', 'Masillo, Francesco', 'Zuccotto, Maddalena', 'Farinelli, Alessandro', 'Farinelli, Alessandro']",5,10,Computer Science,Computer & Mathematical sciences,0.720481311,0.714285714,7,0.470588235
10.1016/j.dib.2020.106226,S0964830520305692,"['Radwan, Osman', 'Ruiz, Oscar N.']","['Radwan, Osman', 'Lee, Jason S.', 'Stote, Robert', 'Kuehn, Kevin', 'Ruiz, Oscar N.']",2,5,Environmental Science,Geosciences,0.717204301,1,2,0.8
10.1016/j.dib.2015.11.019,S0925477315300344,"['Hwang, Jae Yeon', 'Choi, Kwang-Hwan', 'Lee, Chang-Kyu']","['Hwang, Jae Yeon', 'Oh, Jong-Nam', 'Park, Chi-Hun', 'Lee, Dong-Kyung', 'Lee, Chang-Kyu']",3,5,"Biochemistry, Genetics and Molecular Biology",Biological sciences,0.717204301,0.833333333,3,0.727272727
10.1016/j.dib.2021.106951,S2211124720309232,"['Villa, Tommaso', 'Jaszczyszyn, Yan', 'Libri, Domenico']","['Villa, Tommaso', 'Barucco, Mara', 'Martin-Niclos, Maria-Jose', 'Jacquier, Alain', 'Libri, Domenico']",3,5,Biological Sciences,Biological sciences,0.717204301,0.833333333,3,0.727272727
10.1016/j.dib.2018.03.097,S1369847816303643,"['Le, Anh Son', 'Aoki, Hirofumi']","['Le, Anh Son', 'Inagami, Makoto', 'Hamada, Hiroto', 'Suzuki, Tatsuya', 'Aoki, Hirofumi']",2,5,Social Sciences,Social sciences & Humanities,0.717204301,1,2,0.8
10.1016/j.dib.2019.104302,S1385894719303833,"['Oh, Se Hwan', 'Cho, Jung Sang']","['Oh, Se Hwan', 'Jo, Min Su', 'Jeong, Sang Mun', 'Kang, Yun Chan', 'Cho, Jung Sang']",2,5,Chemistry,Physics & Chemistry,0.717204301,1,2,0.8
10.1016/j.dib.2015.11.032,S0304416515002950,"['Mollerup, Filip', 'Master, Emma']","['Mollerup, Filip', 'Parikka, Kirsti', 'Vuong, Thu V.', 'Tenkanen, Maija', 'Master, Emma']",2,5,"Biochemistry, Genetics and Molecular Biology",Biological sciences,0.717204301,1,2,0.8
10.1016/j.dib.2015.09.021,S0300908415002850,"['Ono, Yasuko', 'Sorimachi, Hiroyuki']","['Ono, Yasuko', 'Ojima, Koichi', 'Shinkai-Ouchi, Fumiko', 'Hata, Shoji', 'Sorimachi, Hiroyuki']",2,5,"Biochemistry, Genetics and Molecular Biology",Biological sciences,0.717204301,1,2,0.8
10.1016/j.dib.2020.106440,S1871519220302808,"['Ravaldi, Claudia', 'Vannacci, Alfredo']","['Ravaldi, Claudia', 'Wilson, Alyce', 'Ricca, Valdo', 'Homer, Caroline', 'Vannacci, Alfredo']",2,5,Health and Medical Sciences,Medical sciences,0.717204301,1,2,0.8
10.1016/j.dib.2016.03.063,S1053811915011465,"['Kodiweera, Chandana', 'Wu, Yu-Chien']","['Kodiweera, Chandana', 'Alexander, Andrew L.', 'Harezlak, Jaroslaw', 'Mcallister, Thomas W.', 'Wu, Yu-Chien']",2,5,Neurosciences,Medical sciences,0.717204301,1,2,0.8
10.1016/j.dib.2015.01.005,S0012160614006162,"['Sallin, Pauline', 'Jaźwińska, Anna']","['Sallin, Pauline', 'De Preux Charles, Anne-Sophie', 'Duruz, Vincent', 'Pfefferli, Catherine', 'Jaźwińska, Anna']",2,5,"Biochemistry, Genetics and Molecular Biology",Biological sciences,0.717204301,1,2,0.8
10.1016/j.dib.2020.106249,S2590177X2030010X,"['Klein, Ari Z.', 'Gonzalez-Hernandez, Graciela']","['Klein, Ari Z.', 'Cai, Haitao', 'Weissenbacher, Davy', 'Levine, Lisa D.', 'Gonzalez-Hernandez, Graciela']",2,5,Medicine and Dentistry,Medical sciences,0.717204301,1,2,0.8
10.1016/j.dib.2017.07.034,S1043466617301473,"['Eichinger, Katherine M.', 'Empey, Kerry M.']","['Eichinger, Katherine M.', 'Resetar, Erin', 'Orend, Jacob', 'Anderson, Kacey', 'Empey, Kerry M.']",2,5,Immunology and Microbiology,Medical sciences,0.717204301,1,2,0.8
10.1016/j.dib.2021.106780,S0304383520306078,"['Vellichirammal, Neetha N.', 'Guda, Chittibabu']","['Vellichirammal, Neetha Nanoth', 'Chaturvedi, Nagendra K.', 'Joshi, Shantaram S.', 'Coulter, Donald W.', 'Guda, Chittibabu']",2,5,Biological Sciences,Biological sciences,0.717204301,0.833333333,3,0.727272727
10.1016/j.dib.2016.09.008,S0021915016312680,"['Ho, Minh-Minh', 'Fraser, Deborah A.']","['Ho, Minh-Minh', 'Manughian-Peter, Ayla', 'Spivia, Weston R.', 'Taylor, Adam', 'Fraser, Deborah A.']",2,5,Medicine and Dentistry,Medical sciences,0.717204301,1,2,0.8
10.1016/j.dib.2015.12.013,S0898656815002776,"['Taub, Mary', 'Cutuli, Facundo']","['Taub, Mary', 'Garimella, Sudha', 'Kim, Dongwook', 'Rajkhowa, Trivikram', 'Cutuli, Facundo']",2,5,"Biochemistry, Genetics and Molecular Biology",Biological sciences,0.717204301,1,2,0.8
10.1016/j.dib.2017.01.018,S1751616117300218,"['De Jong, Tonke L.', 'Dankelman, Jenny', 'Van Den Dobbelsteen, John J.']","['De Jong, Tonke L.', 'Pluymen, Loes H.', 'Van Gerwen, Dennis J.', 'Kleinrensink, Gert-Jan', 'Dankelman, Jenny', 'Van Den Dobbelsteen, John J.']",3,6,Engineering,Engineering,0.713756614,1,4,0.666666667
10.1016/j.dib.2022.108183,10.1016/j.gendis.2021.12.010,"['Baek, Su-Jin', 'Lee, Siwoo', 'Jin, Hee-Jeong']","['Baek, Su-Jin', 'Ban, Hyo-Jeong', 'Park, Sang-Min', 'Kim, Soo Yeon', 'Lee, Siwoo', 'Jin, Hee-Jeong']",3,6,Biological Sciences,Biological sciences,0.713756614,1,4,0.666666667
